Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Wed Dec 1 2021,Dallas Mavericks,107,New Orleans Pelicans,,139,107,december,2021-2022,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,34,52,45,36
Wed Dec 1 2021,Houston Rockets,110,Oklahoma City Thunder,,114,110,december,2021-2022,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,27,56,20,63
Wed Dec 1 2021,Sacramento Kings,115,Los Angeles Clippers,,124,115,december,2021-2022,0,5,0.0,2,3,40.0,2,2,4,1.0,2.0,54,31,34,51
Thu Dec 2 2021,Chicago Bulls,115,New York Knicks,,119,115,december,2021-2022,3,2,60.0,2,3,40.0,2,2,4,3.0,2.0,46,38,40,45
Thu Dec 2 2021,Milwaukee Bucks,97,Toronto Raptors,,93,97,december,2021-2022,3,2,60.0,2,3,40.0,3,0,3,1.0,2.0,35,50,53,32
Thu Dec 2 2021,Oklahoma City Thunder,152,Memphis Grizzlies,,79,152,december,2021-2022,2,3,40.0,2,3,40.0,2,1,3,1.0,2.0,43,40,27,57
Thu Dec 2 2021,Detroit Pistons,114,Phoenix Suns,,103,114,december,2021-2022,4,1,80.0,4,1,80.0,2,0,2,2.0,2.0,63,21,23,61
Thu Dec 2 2021,San Antonio Spurs,83,Portland Trail Blazers,,114,83,december,2021-2022,3,2,60.0,1,4,20.0,0,4,4,3.0,2.0,46,39,37,44
Fri Dec 3 2021,Miami Heat,104,Indiana Pacers,,113,104,december,2021-2022,1,4,20.0,3,2,60.0,1,2,3,2.0,2.0,38,48,46,39
Fri Dec 3 2021,Cleveland Cavaliers,101,Washington Wizards,,116,101,december,2021-2022,4,1,80.0,2,3,40.0,2,2,4,2.0,2.0,43,42,33,52
Fri Dec 3 2021,Philadelphia 76ers,96,Atlanta Hawks,,98,96,december,2021-2022,3,2,60.0,3,2,60.0,1,2,3,2.0,2.0,46,40,53,32
Fri Dec 3 2021,Minnesota Timberwolves,110,Brooklyn Nets,,105,110,december,2021-2022,2,3,40.0,3,2,60.0,1,1,2,2.0,3.0,58,27,31,55
Fri Dec 3 2021,Orlando Magic,118,Houston Rockets,,116,118,december,2021-2022,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,21,63,24,62
Fri Dec 3 2021,New Orleans Pelicans,91,Dallas Mavericks,,107,91,december,2021-2022,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,46,36,34,53
Fri Dec 3 2021,Boston Celtics,137,Utah Jazz,,130,137,december,2021-2022,1,4,20.0,2,3,40.0,1,1,2,2.0,4.0,59,25,46,40
Fri Dec 3 2021,Phoenix Suns,118,Golden State Warriors,,96,118,december,2021-2022,2,3,40.0,3,2,60.0,2,2,4,1.0,3.0,49,35,64,21
Fri Dec 3 2021,Los Angeles Clippers,115,Los Angeles Lakers,,119,115,december,2021-2022,3,2,60.0,0,5,0.0,0,4,4,2.0,3.0,48,38,54,32
Sat Dec 4 2021,Denver Nuggets,99,New York Knicks,,113,99,december,2021-2022,2,3,40.0,4,1,80.0,0,2,2,3.0,2.0,46,39,52,32
Sat Dec 4 2021,Chicago Bulls,107,Brooklyn Nets,,111,107,december,2021-2022,2,3,40.0,3,2,60.0,1,2,3,2.0,1.0,59,27,41,45
Sat Dec 4 2021,Miami Heat,124,Milwaukee Bucks,,102,124,december,2021-2022,3,2,60.0,3,2,60.0,2,2,4,1.0,2.0,53,33,47,39
Sat Dec 4 2021,Memphis Grizzlies,90,Dallas Mavericks,,97,90,december,2021-2022,2,3,40.0,1,4,20.0,3,1,4,2.0,1.0,46,37,44,40
Sat Dec 4 2021,San Antonio Spurs,107,Golden State Warriors,,112,107,december,2021-2022,2,3,40.0,1,4,20.0,2,2,4,2.0,1.0,50,35,38,44
Sat Dec 4 2021,Boston Celtics,117,Portland Trail Blazers,,145,117,december,2021-2022,3,2,60.0,3,2,60.0,1,1,2,1.0,2.0,46,40,46,41
Sat Dec 4 2021,Los Angeles Clippers,104,Sacramento Kings,,99,104,december,2021-2022,3,2,60.0,1,4,20.0,2,2,4,1.0,3.0,35,51,55,32
Sun Dec 5 2021,Utah Jazz,108,Cleveland Cavaliers,,109,108,december,2021-2022,3,2,60.0,1,4,20.0,1,1,2,2.0,2.0,34,52,60,25
Sun Dec 5 2021,Charlotte Hornets,127,Atlanta Hawks,,130,127,december,2021-2022,3,2,60.0,4,1,80.0,3,2,5,4.0,2.0,46,41,43,43
Sun Dec 5 2021,Washington Wizards,102,Toronto Raptors,,90,102,december,2021-2022,2,3,40.0,3,2,60.0,3,1,4,2.0,3.0,36,50,43,43
Sun Dec 5 2021,New Orleans Pelicans,118,Houston Rockets,,108,118,december,2021-2022,1,4,20.0,4,1,80.0,1,3,4,2.0,2.0,22,63,35,53
Mon Dec 6 2021,Philadelphia 76ers,124,Charlotte Hornets,OT,127,124,december,2021-2022,4,1,80.0,3,2,60.0,1,3,4,3.0,1.0,44,43,54,32
Mon Dec 6 2021,Oklahoma City Thunder,103,Detroit Pistons,,114,103,december,2021-2022,5,0,100.0,2,3,40.0,1,1,2,4.0,4.0,23,62,27,58
Mon Dec 6 2021,Washington Wizards,116,Indiana Pacers,,110,116,december,2021-2022,1,4,20.0,3,2,60.0,2,2,4,1.0,3.0,38,49,43,44
Mon Dec 6 2021,Memphis Grizzlies,90,Miami Heat,,105,90,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,47,40,45,40
Mon Dec 6 2021,Denver Nuggets,109,Chicago Bulls,,97,109,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,2.0,2.0,42,45,53,32
Mon Dec 6 2021,Cleveland Cavaliers,112,Milwaukee Bucks,,104,112,december,2021-2022,3,2,60.0,3,2,60.0,1,3,4,1.0,2.0,54,33,34,53
Mon Dec 6 2021,Atlanta Hawks,110,Minnesota Timberwolves,,121,110,december,2021-2022,4,1,80.0,2,3,40.0,0,2,2,1.0,3.0,31,56,46,42
Mon Dec 6 2021,San Antonio Spurs,108,Phoenix Suns,,104,108,december,2021-2022,3,2,60.0,2,3,40.0,4,0,4,2.0,3.0,64,22,39,44
Mon Dec 6 2021,Orlando Magic,126,Golden State Warriors,,95,126,december,2021-2022,2,3,40.0,3,2,60.0,1,1,2,3.0,2.0,50,36,24,63
Mon Dec 6 2021,Los Angeles Clippers,90,Portland Trail Blazers,,102,90,december,2021-2022,2,3,40.0,2,3,40.0,1,3,4,2.0,2.0,46,41,55,33
Tue Dec 7 2021,Brooklyn Nets,99,Dallas Mavericks,,102,99,december,2021-2022,1,4,20.0,1,4,20.0,1,1,2,3.0,3.0,46,38,59,28
Tue Dec 7 2021,New York Knicks,109,San Antonio Spurs,,121,109,december,2021-2022,3,2,60.0,2,3,40.0,0,2,2,3.0,1.0,39,45,46,40
Tue Dec 7 2021,Boston Celtics,117,Los Angeles Lakers,,102,117,december,2021-2022,2,3,40.0,4,1,80.0,1,1,2,3.0,4.0,48,39,47,41
Wed Dec 8 2021,Philadelphia 76ers,106,Charlotte Hornets,,110,106,december,2021-2022,4,1,80.0,3,2,60.0,1,3,4,2.0,2.0,44,44,55,32
Wed Dec 8 2021,Chicago Bulls,115,Cleveland Cavaliers,,92,115,december,2021-2022,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,34,54,43,45
Wed Dec 8 2021,Washington Wizards,116,Detroit Pistons,OT,119,116,december,2021-2022,4,1,80.0,3,2,60.0,0,4,4,2.0,2.0,23,63,43,45
Wed Dec 8 2021,New York Knicks,122,Indiana Pacers,,102,122,december,2021-2022,1,4,20.0,3,2,60.0,2,2,4,1.0,2.0,39,49,47,40
Wed Dec 8 2021,Milwaukee Bucks,113,Miami Heat,,104,113,december,2021-2022,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,47,41,55,33
Wed Dec 8 2021,Oklahoma City Thunder,109,Toronto Raptors,,110,109,december,2021-2022,1,4,20.0,3,2,60.0,1,1,2,2.0,3.0,37,50,28,58
Wed Dec 8 2021,Brooklyn Nets,114,Houston Rockets,,104,114,december,2021-2022,1,4,20.0,1,4,20.0,1,1,2,1.0,3.0,23,63,60,28
Wed Dec 8 2021,Dallas Mavericks,96,Memphis Grizzlies,,104,96,december,2021-2022,3,2,60.0,1,4,20.0,1,3,4,1.0,2.0,46,40,46,39
Wed Dec 8 2021,Utah Jazz,104,Minnesota Timberwolves,,136,104,december,2021-2022,3,2,60.0,1,4,20.0,1,3,4,3.0,2.0,31,57,61,25
Wed Dec 8 2021,Denver Nuggets,114,New Orleans Pelicans,OT,120,114,december,2021-2022,4,1,80.0,4,1,80.0,1,3,4,2.0,3.0,35,54,53,33
Wed Dec 8 2021,Portland Trail Blazers,104,Golden State Warriors,,94,104,december,2021-2022,2,3,40.0,1,4,20.0,3,0,3,2.0,2.0,51,36,46,42
Wed Dec 8 2021,Orlando Magic,142,Sacramento Kings,,130,142,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,2.0,4.0,36,51,24,64
Wed Dec 8 2021,Boston Celtics,114,Los Angeles Clippers,,111,114,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,1.0,2.0,56,33,47,42
Thu Dec 9 2021,Utah Jazz,96,Philadelphia 76ers,,118,96,december,2021-2022,4,1,80.0,2,3,40.0,0,2,2,1.0,1.0,56,32,62,25
Thu Dec 9 2021,Los Angeles Lakers,108,Memphis Grizzlies,,95,108,december,2021-2022,3,2,60.0,1,4,20.0,3,1,4,2.0,1.0,46,41,49,39
Thu Dec 9 2021,Denver Nuggets,123,San Antonio Spurs,,111,123,december,2021-2022,3,2,60.0,5,0,100.0,2,2,4,1.0,2.0,39,46,54,33
Fri Dec 10 2021,Sacramento Kings,124,Charlotte Hornets,,123,124,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,44,45,37,51
Fri Dec 10 2021,Dallas Mavericks,106,Indiana Pacers,,93,106,december,2021-2022,1,4,20.0,2,3,40.0,1,1,2,2.0,2.0,40,49,47,39
Fri Dec 10 2021,Brooklyn Nets,105,Atlanta Hawks,,113,105,december,2021-2022,2,3,40.0,2,3,40.0,1,2,3,2.0,4.0,47,42,60,29
Fri Dec 10 2021,New York Knicks,90,Toronto Raptors,,87,90,december,2021-2022,0,5,0.0,3,2,60.0,3,1,4,2.0,2.0,37,51,47,41
Fri Dec 10 2021,Milwaukee Bucks,114,Houston Rockets,,123,114,december,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,2.0,24,63,55,34
Fri Dec 10 2021,Cleveland Cavaliers,106,Minnesota Timberwolves,,123,106,december,2021-2022,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,31,58,35,54
Fri Dec 10 2021,Detroit Pistons,109,New Orleans Pelicans,,93,109,december,2021-2022,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,35,55,23,64
Fri Dec 10 2021,Los Angeles Lakers,95,Oklahoma City Thunder,,116,95,december,2021-2022,4,1,80.0,2,3,40.0,2,2,4,1.0,2.0,29,58,49,40
Fri Dec 10 2021,Boston Celtics,111,Phoenix Suns,,90,111,december,2021-2022,2,3,40.0,4,1,80.0,1,1,2,2.0,4.0,65,22,47,43
Sat Dec 11 2021,Orlando Magic,106,Los Angeles Clippers,,104,106,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,3.0,3.0,57,33,24,65
Sat Dec 11 2021,Utah Jazz,98,Washington Wizards,,123,98,december,2021-2022,3,2,60.0,3,2,60.0,1,1,2,2.0,3.0,44,45,63,25
Sat Dec 11 2021,Sacramento Kings,117,Cleveland Cavaliers,,103,117,december,2021-2022,3,2,60.0,2,3,40.0,2,0,2,1.0,1.0,36,54,37,52
Sat Dec 11 2021,Houston Rockets,113,Memphis Grizzlies,,106,113,december,2021-2022,2,3,40.0,1,4,20.0,3,1,4,1.0,2.0,47,41,24,64
Sat Dec 11 2021,Chicago Bulls,118,Miami Heat,,92,118,december,2021-2022,2,3,40.0,3,2,60.0,4,0,4,3.0,3.0,48,41,43,46
Sat Dec 11 2021,Golden State Warriors,102,Philadelphia 76ers,,93,102,december,2021-2022,4,1,80.0,1,4,20.0,1,1,2,3.0,2.0,56,33,52,36
Sat Dec 11 2021,Denver Nuggets,112,San Antonio Spurs,,127,112,december,2021-2022,3,2,60.0,5,0,100.0,2,2,4,2.0,2.0,40,46,54,34
Sun Dec 12 2021,Milwaukee Bucks,97,New York Knicks,,112,97,december,2021-2022,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,47,42,56,34
Sun Dec 12 2021,Brooklyn Nets,104,Detroit Pistons,,116,104,december,2021-2022,3,2,60.0,3,2,60.0,0,4,4,2.0,2.0,23,65,61,29
Sun Dec 12 2021,Dallas Mavericks,84,Oklahoma City Thunder,,103,84,december,2021-2022,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,29,59,47,40
Sun Dec 12 2021,New Orleans Pelicans,112,San Antonio Spurs,,97,112,december,2021-2022,2,3,40.0,2,3,40.0,3,2,5,2.0,1.0,40,47,36,55
Sun Dec 12 2021,Minnesota Timberwolves,111,Portland Trail Blazers,,116,111,december,2021-2022,1,4,20.0,2,3,40.0,0,4,4,2.0,4.0,46,43,31,59
Sun Dec 12 2021,Orlando Magic,106,Los Angeles Lakers,,94,106,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,1.0,2.0,50,40,24,66
Mon Dec 13 2021,Miami Heat,105,Cleveland Cavaliers,,94,105,december,2021-2022,2,3,40.0,2,3,40.0,2,1,3,2.0,2.0,37,54,49,41
Mon Dec 13 2021,Golden State Warriors,100,Indiana Pacers,,102,100,december,2021-2022,0,5,0.0,1,4,20.0,1,1,2,2.0,3.0,41,49,52,37
Mon Dec 13 2021,Sacramento Kings,124,Toronto Raptors,,101,124,december,2021-2022,0,5,0.0,3,2,60.0,2,0,2,2.0,3.0,38,51,37,53
Mon Dec 13 2021,Houston Rockets,126,Atlanta Hawks,,132,126,december,2021-2022,2,3,40.0,1,4,20.0,1,1,2,2.0,3.0,47,43,24,65
Mon Dec 13 2021,Milwaukee Bucks,117,Boston Celtics,,103,117,december,2021-2022,5,0,100.0,3,2,60.0,2,2,4,1.0,3.0,47,44,57,34
Mon Dec 13 2021,Philadelphia 76ers,126,Memphis Grizzlies,,91,126,december,2021-2022,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,48,41,57,33
Mon Dec 13 2021,Charlotte Hornets,120,Dallas Mavericks,,96,120,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,3.0,1.0,48,40,45,45
Mon Dec 13 2021,Washington Wizards,113,Denver Nuggets,,107,113,december,2021-2022,5,0,100.0,3,2,60.0,2,0,2,2.0,2.0,55,34,44,46
Mon Dec 13 2021,Phoenix Suns,111,Los Angeles Clippers,,95,111,december,2021-2022,3,2,60.0,1,4,20.0,2,2,4,3.0,2.0,58,33,66,22
Tue Dec 14 2021,Toronto Raptors,131,Brooklyn Nets,OT,129,131,december,2021-2022,4,1,80.0,0,5,0.0,2,2,4,1.0,2.0,62,29,39,51
Tue Dec 14 2021,Golden State Warriors,96,New York Knicks,,105,96,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,1.0,2.0,47,43,53,37
Tue Dec 14 2021,Phoenix Suns,107,Portland Trail Blazers,OT,111,107,december,2021-2022,1,4,20.0,2,3,40.0,1,3,4,1.0,2.0,46,44,66,23
Wed Dec 15 2021,Houston Rockets,124,Cleveland Cavaliers,,89,124,december,2021-2022,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,38,54,25,65
Wed Dec 15 2021,Atlanta Hawks,99,Orlando Magic,,111,99,december,2021-2022,5,0,100.0,1,4,20.0,1,3,4,2.0,3.0,24,67,47,44
Wed Dec 15 2021,Miami Heat,96,Philadelphia 76ers,,101,96,december,2021-2022,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,57,34,49,42
Wed Dec 15 2021,Los Angeles Lakers,104,Dallas Mavericks,OT,107,104,december,2021-2022,3,2,60.0,2,3,40.0,2,1,3,3.0,2.0,49,40,51,40
Wed Dec 15 2021,Indiana Pacers,114,Milwaukee Bucks,,99,114,december,2021-2022,4,1,80.0,0,5,0.0,4,0,4,2.0,2.0,57,35,41,50
Wed Dec 15 2021,New Orleans Pelicans,110,Oklahoma City Thunder,,113,110,december,2021-2022,3,2,60.0,3,2,60.0,2,1,3,3.0,3.0,29,60,36,56
Wed Dec 15 2021,Charlotte Hornets,115,San Antonio Spurs,,131,115,december,2021-2022,1,4,20.0,2,3,40.0,0,2,2,2.0,3.0,41,47,45,46
Wed Dec 15 2021,Minnesota Timberwolves,107,Denver Nuggets,,124,107,december,2021-2022,4,1,80.0,2,3,40.0,1,3,4,3.0,2.0,56,34,32,59
Wed Dec 15 2021,Memphis Grizzlies,103,Portland Trail Blazers,,113,103,december,2021-2022,1,4,20.0,1,4,20.0,3,1,4,2.0,1.0,46,45,49,41
Wed Dec 15 2021,Washington Wizards,119,Sacramento Kings,,105,119,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,2.0,2.0,37,54,44,47
Wed Dec 15 2021,Los Angeles Clippers,124,Utah Jazz,,103,124,december,2021-2022,4,1,80.0,2,3,40.0,2,1,3,2.0,4.0,64,25,59,33
Thu Dec 16 2021,Detroit Pistons,122,Indiana Pacers,,113,122,december,2021-2022,1,4,20.0,2,3,40.0,1,3,4,4.0,1.0,41,51,23,66
Thu Dec 16 2021,Philadelphia 76ers,114,Brooklyn Nets,,105,114,december,2021-2022,4,1,80.0,2,3,40.0,3,1,4,1.0,2.0,63,29,57,35
Thu Dec 16 2021,New York Knicks,103,Houston Rockets,,116,103,december,2021-2022,3,2,60.0,3,2,60.0,0,2,2,2.0,1.0,25,66,47,44
Thu Dec 16 2021,Washington Wizards,118,Phoenix Suns,,98,118,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,1.0,2.0,67,23,44,48
Fri Dec 17 2021,Miami Heat,105,Orlando Magic,,115,105,december,2021-2022,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,24,68,50,42
Fri Dec 17 2021,Denver Nuggets,115,Atlanta Hawks,,133,115,december,2021-2022,2,3,40.0,3,2,60.0,0,2,2,2.0,2.0,48,44,56,35
Fri Dec 17 2021,Golden State Warriors,107,Boston Celtics,,111,107,december,2021-2022,4,1,80.0,3,2,60.0,1,1,2,3.0,4.0,48,44,54,37
Fri Dec 17 2021,Milwaukee Bucks,116,New Orleans Pelicans,OT,112,116,december,2021-2022,3,2,60.0,4,1,80.0,1,1,2,2.0,2.0,37,56,58,35
Fri Dec 17 2021,San Antonio Spurs,126,Utah Jazz,,128,126,december,2021-2022,4,1,80.0,0,5,0.0,1,2,3,2.0,2.0,65,25,41,48
Fri Dec 17 2021,Los Angeles Lakers,110,Minnesota Timberwolves,,92,110,december,2021-2022,2,3,40.0,3,2,60.0,3,1,4,2.0,2.0,33,59,52,40
Fri Dec 17 2021,Charlotte Hornets,125,Portland Trail Blazers,,116,125,december,2021-2022,1,4,20.0,2,3,40.0,1,1,2,2.0,2.0,46,46,46,46
Fri Dec 17 2021,Memphis Grizzlies,105,Sacramento Kings,,124,105,december,2021-2022,3,2,60.0,1,4,20.0,0,3,3,2.0,2.0,38,54,50,41
Sat Dec 18 2021,Houston Rockets,107,Detroit Pistons,,116,107,december,2021-2022,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,23,67,25,67
Sat Dec 18 2021,New York Knicks,114,Boston Celtics,,107,114,december,2021-2022,3,2,60.0,3,2,60.0,2,2,4,2.0,1.0,48,45,48,44
Sat Dec 18 2021,Orlando Magic,93,Brooklyn Nets,,100,93,december,2021-2022,3,2,60.0,3,2,60.0,3,1,4,1.0,2.0,64,29,24,69
Sat Dec 18 2021,Golden State Warriors,119,Toronto Raptors,,100,119,december,2021-2022,1,4,20.0,4,1,80.0,1,1,2,1.0,4.0,39,52,55,37
Sat Dec 18 2021,Los Angeles Clippers,104,Oklahoma City Thunder,,103,104,december,2021-2022,2,3,40.0,2,3,40.0,1,2,3,3.0,3.0,29,61,59,34
Sat Dec 18 2021,Cleveland Cavaliers,90,Milwaukee Bucks,,119,90,december,2021-2022,4,1,80.0,1,4,20.0,1,3,4,3.0,1.0,58,36,39,54
Sat Dec 18 2021,Washington Wizards,103,Utah Jazz,,109,103,december,2021-2022,3,2,60.0,4,1,80.0,1,1,2,2.0,1.0,65,26,44,49
Sun Dec 19 2021,Miami Heat,100,Detroit Pistons,,90,100,december,2021-2022,2,3,40.0,3,2,60.0,1,3,4,2.0,1.0,23,68,51,42
Sun Dec 19 2021,Portland Trail Blazers,100,Memphis Grizzlies,,105,100,december,2021-2022,2,3,40.0,1,4,20.0,1,3,4,2.0,2.0,51,41,47,46
Sun Dec 19 2021,San Antonio Spurs,121,Sacramento Kings,,114,121,december,2021-2022,3,2,60.0,1,4,20.0,2,1,3,2.0,2.0,38,55,42,48
Sun Dec 19 2021,Los Angeles Lakers,115,Chicago Bulls,,110,115,december,2021-2022,4,1,80.0,4,1,80.0,2,0,2,2.0,8.0,43,47,52,41
Sun Dec 19 2021,Dallas Mavericks,111,Minnesota Timberwolves,,105,111,december,2021-2022,2,3,40.0,3,2,60.0,2,2,4,4.0,2.0,34,59,49,41
Sun Dec 19 2021,Charlotte Hornets,137,Phoenix Suns,,106,137,december,2021-2022,2,3,40.0,3,2,60.0,2,0,2,2.0,3.0,68,23,46,47
Mon Dec 20 2021,Philadelphia 76ers,103,Boston Celtics,,108,103,december,2021-2022,2,3,40.0,2,3,40.0,2,2,4,4.0,2.0,49,45,57,36
Mon Dec 20 2021,Houston Rockets,133,Chicago Bulls,,118,133,december,2021-2022,3,2,60.0,4,1,80.0,1,1,2,2.0,1.0,44,47,26,67
Mon Dec 20 2021,Oklahoma City Thunder,99,Memphis Grizzlies,,102,99,december,2021-2022,2,3,40.0,1,4,20.0,2,1,3,2.0,1.0,51,42,30,61
Mon Dec 20 2021,Charlotte Hornets,112,Utah Jazz,,102,112,december,2021-2022,2,3,40.0,4,1,80.0,1,1,2,1.0,2.0,65,27,46,48
Mon Dec 20 2021,Sacramento Kings,113,Golden State Warriors,,98,113,december,2021-2022,5,0,100.0,2,3,40.0,4,0,4,1.0,2.0,55,38,39,55
Mon Dec 20 2021,San Antonio Spurs,92,Los Angeles Clippers,,116,92,december,2021-2022,2,3,40.0,2,3,40.0,1,2,3,1.0,2.0,59,35,42,49
Tue Dec 21 2021,Indiana Pacers,125,Miami Heat,,96,125,december,2021-2022,4,1,80.0,1,4,20.0,2,1,3,5.0,2.0,51,43,42,51
Tue Dec 21 2021,Detroit Pistons,105,New York Knicks,,91,105,december,2021-2022,3,2,60.0,2,3,40.0,3,0,3,2.0,3.0,48,45,24,68
Tue Dec 21 2021,Portland Trail Blazers,111,New Orleans Pelicans,,97,111,december,2021-2022,2,3,40.0,1,4,20.0,3,0,3,2.0,4.0,38,56,48,46
Tue Dec 21 2021,Minnesota Timberwolves,114,Dallas Mavericks,,102,114,december,2021-2022,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,49,42,35,59
Tue Dec 21 2021,Phoenix Suns,90,Los Angeles Lakers,,108,90,december,2021-2022,4,1,80.0,2,3,40.0,0,4,4,2.0,2.0,52,42,69,23
Wed Dec 22 2021,Orlando Magic,98,Atlanta Hawks,,104,98,december,2021-2022,2,3,40.0,3,2,60.0,3,1,4,4.0,5.0,48,45,25,69
Wed Dec 22 2021,Cleveland Cavaliers,111,Boston Celtics,,101,111,december,2021-2022,1,4,20.0,2,3,40.0,2,1,3,4.0,2.0,49,46,40,54
Wed Dec 22 2021,Houston Rockets,126,Milwaukee Bucks,,106,126,december,2021-2022,3,2,60.0,4,1,80.0,2,0,2,2.0,4.0,58,37,26,68
Wed Dec 22 2021,Denver Nuggets,108,Oklahoma City Thunder,,94,108,december,2021-2022,1,4,20.0,3,2,60.0,2,2,4,5.0,2.0,31,61,57,35
Wed Dec 22 2021,Los Angeles Clippers,89,Sacramento Kings,,105,89,december,2021-2022,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,39,56,59,36
Thu Dec 23 2021,Houston Rockets,118,Indiana Pacers,,106,118,december,2021-2022,2,3,40.0,4,1,80.0,2,0,2,1.0,2.0,42,52,26,69
Thu Dec 23 2021,New Orleans Pelicans,104,Orlando Magic,,110,104,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,2.0,1.0,26,69,39,56
Thu Dec 23 2021,Atlanta Hawks,96,Philadelphia 76ers,,98,96,december,2021-2022,3,2,60.0,1,4,20.0,2,1,3,1.0,3.0,58,36,48,46
Thu Dec 23 2021,Detroit Pistons,115,Miami Heat,,112,115,december,2021-2022,4,1,80.0,2,3,40.0,3,1,4,2.0,2.0,52,43,24,69
Thu Dec 23 2021,Washington Wizards,117,New York Knicks,,124,117,december,2021-2022,2,3,40.0,4,1,80.0,2,1,3,5.0,2.0,49,45,45,49
Thu Dec 23 2021,Milwaukee Bucks,95,Dallas Mavericks,,102,95,december,2021-2022,2,3,40.0,2,3,40.0,1,1,2,1.0,2.0,50,42,59,37
Thu Dec 23 2021,Charlotte Hornets,107,Denver Nuggets,,115,107,december,2021-2022,3,2,60.0,5,0,100.0,1,1,2,3.0,1.0,57,36,46,49
Thu Dec 23 2021,Oklahoma City Thunder,113,Phoenix Suns,,101,113,december,2021-2022,3,2,60.0,1,4,20.0,3,1,4,1.0,2.0,70,23,32,61
Thu Dec 23 2021,Minnesota Timberwolves,128,Utah Jazz,,116,128,december,2021-2022,1,4,20.0,3,2,60.0,3,1,4,2.0,3.0,66,27,35,60
Thu Dec 23 2021,Memphis Grizzlies,113,Golden State Warriors,,104,113,december,2021-2022,4,1,80.0,2,3,40.0,1,3,4,3.0,3.0,56,38,51,43
Thu Dec 23 2021,San Antonio Spurs,110,Los Angeles Lakers,,138,110,december,2021-2022,3,2,60.0,3,2,60.0,2,2,4,3.0,2.0,52,43,43,49
Sat Dec 25 2021,Atlanta Hawks,101,New York Knicks,,87,101,december,2021-2022,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,49,46,49,46
Sat Dec 25 2021,Boston Celtics,117,Milwaukee Bucks,,113,117,december,2021-2022,2,3,40.0,0,5,0.0,2,2,4,3.0,2.0,60,37,50,46
Sat Dec 25 2021,Golden State Warriors,107,Phoenix Suns,,116,107,december,2021-2022,2,3,40.0,3,2,60.0,2,2,4,2.0,2.0,71,23,57,38
Sat Dec 25 2021,Brooklyn Nets,115,Los Angeles Lakers,,122,115,december,2021-2022,3,2,60.0,2,3,40.0,1,1,2,7.0,2.0,52,44,64,30
Sat Dec 25 2021,Dallas Mavericks,120,Utah Jazz,,116,120,december,2021-2022,0,5,0.0,1,4,20.0,4,6,10,2.0,2.0,67,27,50,43
Sun Dec 26 2021,Orlando Magic,93,Miami Heat,,83,93,december,2021-2022,3,2,60.0,2,3,40.0,3,1,4,3.0,3.0,53,43,26,70
Sun Dec 26 2021,Toronto Raptors,144,Cleveland Cavaliers,,99,144,december,2021-2022,2,3,40.0,1,4,20.0,3,1,4,8.0,4.0,40,55,40,52
Sun Dec 26 2021,Memphis Grizzlies,102,Sacramento Kings,,127,102,december,2021-2022,1,4,20.0,3,2,60.0,0,3,3,3.0,4.0,39,57,51,44
Sun Dec 26 2021,Philadelphia 76ers,96,Washington Wizards,,117,96,december,2021-2022,5,0,100.0,3,2,60.0,2,1,3,3.0,3.0,46,49,58,37
